"id","pir_score","light_score","temp_score","humidity_score","noise_score","aqi_score","total_score","status","timestamp"
"6542","0","75","100","100","100","91","92.85","Good","2026-04-17 18:16:09"
"6543","100","75","100","100","100","91","92.85","Good","2026-04-17 18:16:16"
"6544","100","76","100","100","100","91","93.1","Good","2026-04-17 18:16:28"
"6545","0","75","100","100","100","91","92.85","Good","2026-04-17 18:16:40"
"6546","100","75","100","100","100","91","92.85","Good","2026-04-17 18:17:08"
"6547","0","75","100","100","100","91","92.85","Good","2026-04-17 18:17:11"
"6548","100","76","100","100","100","91","93.1","Good","2026-04-17 18:17:15"
"6549","100","76","100","100","100","91","93.1","Good","2026-04-17 18:17:23"
"6550","100","76","100","100","100","91","93.1","Good","2026-04-17 18:17:32"
"6551","100","77","100","100","100","91","93.35","Good","2026-04-17 18:17:37"
"6552","0","77","100","100","100","91","93.35","Good","2026-04-17 18:17:42"
"6553","100","77","100","100","100","91","93.35","Good","2026-04-17 18:17:49"
"6554","0","77","100","100","100","91","93.35","Good","2026-04-17 18:18:12"
"6555","100","72","100","100","100","91","92.1","Good","2026-04-17 18:18:27"
"6556","100","76","100","100","100","91","93.1","Good","2026-04-17 18:18:36"
"6557","0","75","100","100","100","91","92.85","Good","2026-04-17 18:18:43"
"6558","100","76","100","100","100","91","93.1","Good","2026-04-17 18:18:46"
"6559","100","71","100","100","100","91","91.85","Good","2026-04-17 18:18:58"
"6560","100","72","100","100","100","91","92.1","Good","2026-04-17 18:19:12"
"6561","0","71","100","100","100","91","91.85","Good","2026-04-17 18:19:14"
"6562","0","72","100","100","100","91","92.1","Good","2026-04-17 18:19:45"
"6563","0","71","100","100","100","91","91.85","Good","2026-04-17 18:20:16"
"6564","0","71","100","100","100","91","91.85","Good","2026-04-17 18:20:47"
"6565","100","70","100","100","100","91","91.6","Good","2026-04-17 18:21:16"
"6566","0","70","100","100","100","91","91.6","Good","2026-04-17 18:21:18"
"6567","100","71","100","100","100","91","91.85","Good","2026-04-17 18:21:25"
"6568","100","72","100","100","100","91","92.1","Good","2026-04-17 18:21:35"
"6569","100","71","100","100","100","91","91.85","Good","2026-04-17 18:21:46"
"6570","100","72","100","100","100","91","92.1","Good","2026-04-17 18:21:49"
"6571","100","71","100","100","100","91","91.85","Good","2026-04-17 18:21:58"
"6572","100","71","100","100","100","91","91.85","Good","2026-04-17 18:22:13"
"6573","0","72","100","100","100","91","92.1","Good","2026-04-17 18:22:20"
"6574","100","72","100","100","100","91","92.1","Good","2026-04-17 18:22:22"
"6575","100","71","100","100","100","91","91.85","Good","2026-04-17 18:22:36"
"6576","100","72","100","100","100","91","92.1","Good","2026-04-17 18:22:48"
"6577","0","72","100","100","100","91","92.1","Good","2026-04-17 18:22:51"
"6578","100","72","100","100","100","91","92.1","Good","2026-04-17 18:23:10"
"6579","100","72","100","100","100","91","92.1","Good","2026-04-17 18:23:22"
"6580","100","72","100","100","100","91","92.1","Good","2026-04-17 18:23:22"
"6581","100","72","100","100","100","91","92.1","Good","2026-04-17 18:23:34"
"6582","100","72","100","100","100","91","92.1","Good","2026-04-17 18:23:45"
"6583","0","72","100","100","100","91","92.1","Good","2026-04-17 18:23:53"
"6584","100","71","100","100","100","91","91.85","Good","2026-04-17 18:23:57"
"6585","100","73","100","100","100","91","92.35","Good","2026-04-17 18:24:07"
"6586","100","72","100","100","100","91","92.1","Good","2026-04-17 18:24:19"
"6587","0","72","100","100","100","91","92.1","Good","2026-04-17 18:24:23"
"6588","100","71","100","100","100","91","91.85","Good","2026-04-17 18:24:31"
"6589","100","72","100","100","100","91","92.1","Good","2026-04-17 18:24:42"
"6590","100","72","100","100","100","91","92.1","Good","2026-04-17 18:24:54"
"6591","100","72","100","100","100","91","92.1","Good","2026-04-17 18:24:54"
"6592","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:06"
"6593","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:18"
"6594","0","72","100","100","100","91","92.1","Good","2026-04-17 18:25:25"
"6595","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:30"
"6596","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:44"
"6597","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:56"
"6598","100","72","100","100","100","91","92.1","Good","2026-04-17 18:25:56"
"6599","100","72","100","100","100","91","92.1","Good","2026-04-17 18:26:08"
"6600","100","72","100","100","100","91","92.1","Good","2026-04-17 18:26:20"
"6601","0","72","100","100","100","91","92.1","Good","2026-04-17 18:26:27"
"6602","0","72","100","100","100","91","92.1","Good","2026-04-17 18:26:58"
"6603","0","72","100","100","100","91","92.1","Good","2026-04-17 18:27:29"
"6604","0","72","100","100","100","91","92.1","Good","2026-04-17 18:28:00"
"6605","0","72","100","100","100","91","92.1","Good","2026-04-17 18:28:31"
"6606","0","72","100","100","100","91","92.1","Good","2026-04-17 18:29:02"
"6607","0","72","100","100","100","91","92.1","Good","2026-04-17 18:29:33"
"6608","0","72","100","100","100","91","92.1","Good","2026-04-17 18:30:03"
"6609","0","72","100","100","100","91","92.1","Good","2026-04-17 18:30:34"
"6610","0","72","100","100","100","91","92.1","Good","2026-04-17 18:31:05"
"6611","0","72","100","100","100","91","92.1","Good","2026-04-17 18:31:36"
"6612","0","71","100","100","100","91","91.85","Good","2026-04-17 18:32:07"
"6613","100","72","100","100","100","91","92.1","Good","2026-04-17 18:32:19"
"6614","100","72","100","100","100","91","92.1","Good","2026-04-17 18:32:31"
"6615","0","72","100","100","100","91","92.1","Good","2026-04-17 18:32:38"
"6616","100","72","100","100","100","91","92.1","Good","2026-04-17 18:32:40"
"6617","100","72","100","100","100","91","92.1","Good","2026-04-17 18:32:52"
"6618","100","72","100","100","100","91","92.1","Good","2026-04-17 18:33:02"
"6619","0","72","100","100","100","91","92.1","Good","2026-04-17 18:33:09"
"6620","100","72","100","100","100","91","92.1","Good","2026-04-17 18:33:14"
"6621","100","72","100","100","100","91","92.1","Good","2026-04-17 18:33:26"
"6622","100","72","100","100","100","91","92.1","Good","2026-04-17 18:33:35"
"6623","0","72","100","100","100","91","92.1","Good","2026-04-17 18:33:40"
"6624","0","72","100","100","100","91","92.1","Good","2026-04-17 18:34:11"
"6625","0","73","100","100","100","91","92.35","Good","2026-04-17 18:34:42"
"6626","0","73","100","100","100","91","92.35","Good","2026-04-17 18:35:13"
"6627","0","73","100","100","100","91","92.35","Good","2026-04-17 18:35:43"
"6628","0","73","100","100","100","91","92.35","Good","2026-04-17 18:36:14"
"6629","0","73","100","100","100","91","92.35","Good","2026-04-17 18:36:45"
"6630","0","74","100","100","100","91","92.6","Good","2026-04-17 18:37:16"
"6631","0","73","100","100","100","91","92.35","Good","2026-04-17 18:37:47"
"6632","0","73","100","100","100","91","92.35","Good","2026-04-17 18:38:18"
"6633","0","72","100","100","100","91","92.1","Good","2026-04-17 18:38:49"
"6634","0","72","100","100","100","91","92.1","Good","2026-04-17 18:39:20"
"6635","0","73","100","100","100","91","92.35","Good","2026-04-17 18:39:51"
"6636","0","73","100","100","100","91","92.35","Good","2026-04-17 18:40:22"
"6637","0","73","100","100","100","91","92.35","Good","2026-04-17 18:40:52"
"6638","0","73","100","100","100","91","92.35","Good","2026-04-17 18:41:23"
"6639","0","73","100","100","100","91","92.35","Good","2026-04-17 18:41:54"
"6640","0","73","100","100","100","91","92.35","Good","2026-04-17 18:42:25"
"6641","0","73","100","100","100","91","92.35","Good","2026-04-17 18:42:56"
"6642","0","73","100","100","100","91","92.35","Good","2026-04-17 18:43:27"
"6643","0","73","100","100","100","91","92.35","Good","2026-04-17 18:43:58"
"6644","0","73","100","100","100","91","92.35","Good","2026-04-17 18:44:29"
"6645","0","73","100","100","100","91","92.35","Good","2026-04-17 18:45:00"
"6646","0","73","100","100","100","91","92.35","Good","2026-04-17 18:45:31"
"6647","0","73","100","100","100","91","92.35","Good","2026-04-17 18:46:01"
"6648","0","73","100","100","100","91","92.35","Good","2026-04-17 18:46:32"
"6649","0","73","100","100","100","91","92.35","Good","2026-04-17 18:47:03"
"6650","0","73","100","100","100","91","92.35","Good","2026-04-17 18:47:34"
"6651","0","73","100","100","100","91","92.35","Good","2026-04-17 18:48:05"
"6652","0","73","100","100","100","91","92.35","Good","2026-04-17 18:48:36"
"6653","0","73","100","100","100","91","92.35","Good","2026-04-17 18:49:07"
"6654","0","73","100","100","100","91","92.35","Good","2026-04-17 18:49:38"
"6655","0","73","100","100","100","91","92.35","Good","2026-04-17 18:50:09"
"6656","0","73","100","100","100","91","92.35","Good","2026-04-17 18:50:40"
"6657","0","73","100","100","100","91","92.35","Good","2026-04-17 18:51:10"
"6658","0","73","100","100","100","91","92.35","Good","2026-04-17 18:51:41"
"6659","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:03"
"6660","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:12"
"6661","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:12"
"6662","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:27"
"6663","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:36"
"6664","0","73","100","100","100","91","92.35","Good","2026-04-17 18:52:43"
"6665","100","72","100","100","100","91","92.1","Good","2026-04-17 18:52:46"
"6666","100","73","100","100","100","91","92.35","Good","2026-04-17 18:52:57"
"6667","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:07"
"6668","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:12"
"6669","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:14"
"6670","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:26"
"6671","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:38"
"6672","0","25","100","100","100","91","80.35","Good","2026-04-17 18:53:45"
"6673","100","25","100","100","100","91","80.35","Good","2026-04-17 18:53:59"
"6674","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:09"
"6675","0","25","100","100","100","91","80.35","Good","2026-04-17 18:54:16"
"6676","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:23"
"6677","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:35"
"6678","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:47"
"6679","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:47"
"6680","100","25","100","100","100","91","80.35","Good","2026-04-17 18:54:59"
"6681","0","25","100","100","100","91","80.35","Good","2026-04-17 18:55:18"
"6682","0","25","100","100","100","91","80.35","Good","2026-04-17 18:55:49"
"6683","0","25","100","100","100","91","80.35","Good","2026-04-17 18:56:20"
"6684","0","25","100","100","100","91","80.35","Good","2026-04-17 18:56:50"
"6685","0","25","100","100","100","91","80.35","Good","2026-04-17 18:57:21"
"6686","0","25","100","100","100","91","80.35","Good","2026-04-17 18:57:52"
"6687","0","25","93","100","100","91","78.6","Moderate","2026-04-17 18:58:23"
"6688","0","25","93","100","100","91","78.6","Moderate","2026-04-17 18:58:54"
"6689","0","25","93","100","100","91","78.6","Moderate","2026-04-17 18:59:25"
"6690","0","25","93","100","100","91","78.6","Moderate","2026-04-17 18:59:56"
"6691","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:00:27"
"6692","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:00:58"
"6693","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:01:29"
"6694","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:02:00"
"6695","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:02:30"
"6696","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:03:01"
"6697","0","25","93","100","100","91","78.6","Moderate","2026-04-17 19:03:32"
"6698","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:04:03"
"6699","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:04:34"
"6700","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:05:05"
"6701","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:05:36"
"6702","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:06:07"
"6703","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:06:38"
"6704","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:07:09"
"6705","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:07:39"
"6706","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:08:10"
"6707","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:08:41"
"6708","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:09:12"
"6709","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:09:43"
"6710","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:10:14"
"6711","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:10:45"
"6712","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:11:16"
"6713","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:11:47"
"6714","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:12:18"
"6715","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:12:48"
"6716","0","25","86","100","100","91","76.85","Moderate","2026-04-17 19:13:19"
"6717","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:13:50"
"6718","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:14:21"
"6719","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:14:52"
"6720","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:15:23"
"6721","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:15:54"
"6722","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:16:25"
"6723","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:16:56"
"6724","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:17:27"
"6725","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:17:57"
"6726","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:18:28"
"6727","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:18:59"
"6728","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:19:30"
"6729","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:20:01"
"6730","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:20:32"
"6731","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:21:03"
"6732","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:21:34"
"6733","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:22:05"
"6734","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:22:36"
"6735","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:23:07"
"6736","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:23:37"
"6737","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:24:08"
"6738","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:24:39"
"6739","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:25:10"
"6740","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:25:41"
"6741","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:26:12"
"6742","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:26:43"
"6743","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:27:14"
"6744","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:27:45"
"6745","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:28:16"
"6746","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:28:46"
"6747","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:29:17"
"6748","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:29:48"
"6749","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:30:19"
"6750","0","25","79","100","100","91","75.1","Moderate","2026-04-17 19:30:50"
"6751","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:31:21"
"6752","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:31:52"
"6753","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:32:23"
"6754","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:32:54"
"6755","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:33:25"
"6756","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:33:56"
"6757","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:34:26"
"6758","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:34:57"
"6759","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:35:28"
"6760","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:35:59"
"6761","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:36:30"
"6762","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:37:01"
"6763","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:37:32"
"6764","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:38:03"
"6765","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:38:34"
"6766","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:39:05"
"6767","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:39:35"
"6768","0","25","72","100","100","91","73.35","Moderate","2026-04-17 19:40:06"
"6769","100","25","72","100","100","91","73.35","Moderate","2026-04-17 19:40:30"
"6770","0","80","72","100","100","91","87.1","Good","2026-04-17 19:40:37"
"6771","100","79","72","100","100","91","86.85","Good","2026-04-17 19:40:40"
"6772","100","77","72","100","100","91","86.35","Good","2026-04-17 19:40:44"
"6773","100","80","72","100","100","91","87.1","Good","2026-04-17 19:40:52"
"6774","100","80","72","100","100","91","87.1","Good","2026-04-17 19:41:03"
"6775","0","79","72","100","100","91","86.85","Good","2026-04-17 19:41:08"
"6776","100","77","72","100","100","91","86.35","Good","2026-04-17 19:41:37"
"6777","0","79","72","100","100","91","86.85","Good","2026-04-17 19:41:39"
"6778","0","78","72","100","100","91","86.6","Good","2026-04-17 19:42:10"
"6779","100","78","72","100","100","91","86.6","Good","2026-04-17 19:42:29"
"6780","100","78","72","100","100","91","86.6","Good","2026-04-17 19:42:39"
"6781","0","78","72","100","100","91","86.6","Good","2026-04-17 19:42:41"
"6782","100","79","72","100","100","91","86.85","Good","2026-04-17 19:42:53"
"6783","100","77","72","100","100","91","86.35","Good","2026-04-17 19:43:00"
"6784","0","77","72","100","100","91","86.35","Good","2026-04-17 19:43:12"
"6785","100","74","72","100","100","91","85.6","Good","2026-04-17 19:43:21"
"6786","100","77","72","100","100","91","86.35","Good","2026-04-17 19:43:31"
"6787","100","77","72","100","100","91","86.35","Good","2026-04-17 19:43:43"
"6788","100","77","72","100","100","91","86.35","Good","2026-04-17 19:43:43"
"6789","100","77","72","100","100","91","86.35","Good","2026-04-17 19:43:55"
"6790","100","77","72","100","100","91","86.35","Good","2026-04-17 19:44:07"
"6791","0","77","72","100","100","91","86.35","Good","2026-04-17 19:44:14"
"6792","100","77","72","100","100","91","86.35","Good","2026-04-17 19:44:16"
"6793","100","77","72","100","100","91","86.35","Good","2026-04-17 19:44:26"
"6794","100","77","65","100","100","91","84.6","Good","2026-04-17 19:44:37"
"6795","0","76","65","100","100","91","84.35","Good","2026-04-17 19:44:45"
"6796","100","77","65","100","100","91","84.6","Good","2026-04-17 19:44:47"
"6797","100","76","65","100","100","91","84.35","Good","2026-04-17 19:44:59"
"6798","0","76","65","100","100","91","84.35","Good","2026-04-17 19:45:16"
"6799","0","76","65","100","100","91","84.35","Good","2026-04-17 19:45:46"
"6800","0","76","65","100","100","91","84.35","Good","2026-04-17 19:46:17"
"6801","0","75","65","100","100","91","84.1","Good","2026-04-17 19:46:48"
"6802","0","75","65","100","100","91","84.1","Good","2026-04-17 19:47:19"
"6803","0","75","65","100","100","91","84.1","Good","2026-04-17 19:47:50"
"6804","0","75","65","100","100","91","84.1","Good","2026-04-17 19:48:21"
"6805","0","75","65","100","100","91","84.1","Good","2026-04-17 19:48:52"
"6806","0","75","65","100","100","91","84.1","Good","2026-04-17 19:49:23"
"6807","0","75","65","100","100","91","84.1","Good","2026-04-17 19:49:54"
"6808","0","75","65","100","100","91","84.1","Good","2026-04-17 19:50:25"
"6809","0","75","65","100","100","91","84.1","Good","2026-04-17 19:50:55"
"6810","0","75","65","100","100","91","84.1","Good","2026-04-17 19:51:26"
"6811","0","75","65","100","100","91","84.1","Good","2026-04-17 19:51:57"
"6812","0","75","65","100","100","91","84.1","Good","2026-04-17 19:52:28"
"6813","0","75","65","100","100","91","84.1","Good","2026-04-17 19:52:59"
"6814","0","75","65","100","100","91","84.1","Good","2026-04-17 19:53:30"
"6815","0","75","65","100","100","91","84.1","Good","2026-04-17 19:54:01"
"6816","0","75","65","100","100","91","84.1","Good","2026-04-17 19:54:32"
"6817","0","75","65","100","100","91","84.1","Good","2026-04-17 19:55:03"
"6818","0","75","65","100","100","91","84.1","Good","2026-04-17 19:55:34"
"6819","0","75","65","100","100","91","84.1","Good","2026-04-17 19:56:04"
"6820","0","75","65","100","100","91","84.1","Good","2026-04-17 19:56:35"
"6821","0","75","65","100","100","91","84.1","Good","2026-04-17 19:57:06"
"6822","0","75","65","100","100","91","84.1","Good","2026-04-17 19:57:37"
"6823","0","75","65","100","100","91","84.1","Good","2026-04-17 19:58:08"
"6824","0","75","65","100","100","91","84.1","Good","2026-04-17 19:58:39"
"6825","0","75","65","100","100","91","84.1","Good","2026-04-17 19:59:10"
"6826","0","75","65","100","100","91","84.1","Good","2026-04-17 19:59:41"
"6827","0","75","65","100","100","91","84.1","Good","2026-04-17 20:00:12"
"6828","0","75","65","100","100","91","84.1","Good","2026-04-17 20:00:43"
"6829","0","75","65","100","100","91","84.1","Good","2026-04-17 20:01:13"
"6830","0","75","65","100","100","91","84.1","Good","2026-04-17 20:01:44"
"6831","0","75","65","100","100","91","84.1","Good","2026-04-17 20:02:15"
"6832","0","75","65","100","100","91","84.1","Good","2026-04-17 20:02:46"
"6833","0","75","65","100","100","91","84.1","Good","2026-04-17 20:03:17"
"6834","0","75","65","100","100","91","84.1","Good","2026-04-17 20:03:48"
"6835","0","74","65","100","100","91","83.85","Good","2026-04-17 20:04:19"
"6836","0","74","65","100","100","91","83.85","Good","2026-04-17 20:04:50"
"6837","0","74","65","100","100","91","83.85","Good","2026-04-17 20:05:21"
"6838","0","74","65","100","100","91","83.85","Good","2026-04-17 20:05:52"
"6839","0","74","65","100","100","91","83.85","Good","2026-04-17 20:06:23"
"6840","0","74","65","100","100","91","83.85","Good","2026-04-17 20:06:53"
"6841","0","74","65","100","100","91","83.85","Good","2026-04-17 20:07:24"
"6842","0","74","65","100","100","91","83.85","Good","2026-04-17 20:07:55"
"6843","0","74","65","100","100","91","83.85","Good","2026-04-17 20:08:26"
"6844","0","74","65","100","100","91","83.85","Good","2026-04-17 20:08:57"
"6845","0","75","65","100","100","91","84.1","Good","2026-04-17 20:09:28"
"6846","0","74","65","100","100","91","83.85","Good","2026-04-17 20:09:59"
"6847","0","74","65","100","100","91","83.85","Good","2026-04-17 20:10:30"
"6848","0","74","65","100","100","91","83.85","Good","2026-04-17 20:11:01"
"6849","0","74","65","100","100","91","83.85","Good","2026-04-17 20:11:32"
"6850","0","74","65","100","100","91","83.85","Good","2026-04-17 20:12:02"
"6851","0","74","65","100","100","91","83.85","Good","2026-04-17 20:12:33"
"6852","0","74","65","100","100","91","83.85","Good","2026-04-17 20:13:04"
"6853","0","74","65","100","100","91","83.85","Good","2026-04-17 20:13:35"
"6854","0","74","65","100","100","91","83.85","Good","2026-04-17 20:14:06"
"6855","0","74","65","100","100","91","83.85","Good","2026-04-17 20:14:37"
"6856","0","74","65","100","100","91","83.85","Good","2026-04-17 20:15:08"
"6857","0","74","65","100","100","91","83.85","Good","2026-04-17 20:15:39"
"6858","0","74","65","100","100","91","83.85","Good","2026-04-17 20:16:10"
"6859","0","74","65","100","100","91","83.85","Good","2026-04-17 20:16:41"
"6860","0","74","65","100","100","91","83.85","Good","2026-04-17 20:17:12"
"6861","0","74","65","100","100","91","83.85","Good","2026-04-17 20:17:42"
"6862","0","74","65","100","100","91","83.85","Good","2026-04-17 20:18:13"
"6863","0","74","65","100","100","91","83.85","Good","2026-04-17 20:18:44"
"6864","0","75","65","100","100","91","84.1","Good","2026-04-17 20:19:15"
"6865","0","74","65","100","100","91","83.85","Good","2026-04-17 20:19:46"
"6866","0","74","65","100","100","91","83.85","Good","2026-04-17 20:20:17"
"6867","100","70","65","100","100","91","82.85","Good","2026-04-17 20:20:45"
"6868","0","70","65","100","100","91","82.85","Good","2026-04-17 20:20:48"
"6869","100","70","65","100","100","91","82.85","Good","2026-04-17 20:21:00"
"6870","100","70","65","100","100","91","82.85","Good","2026-04-17 20:21:12"
"6871","0","70","65","100","100","91","82.85","Good","2026-04-17 20:21:19"
"6872","100","74","65","100","100","91","83.85","Good","2026-04-17 20:21:31"
"6873","100","73","65","100","100","91","83.6","Good","2026-04-17 20:21:43"
"6874","0","72","65","100","100","91","83.35","Good","2026-04-17 20:21:50"
"6875","100","72","65","100","100","91","83.35","Good","2026-04-17 20:21:52"
"6876","100","74","65","100","100","91","83.85","Good","2026-04-17 20:22:09"
"6877","0","74","65","100","100","91","83.85","Good","2026-04-17 20:22:21"
"6878","0","75","65","100","100","91","84.1","Good","2026-04-17 20:22:51"
"6879","0","74","65","100","100","91","83.85","Good","2026-04-17 20:23:22"
"6880","0","74","65","100","100","91","83.85","Good","2026-04-17 20:23:53"
"6881","0","74","65","100","100","91","83.85","Good","2026-04-17 20:24:24"
"6882","0","74","65","100","100","91","83.85","Good","2026-04-17 20:24:55"
"6883","0","75","65","100","100","91","84.1","Good","2026-04-17 20:25:26"
"6884","0","74","65","100","100","91","83.85","Good","2026-04-17 20:25:57"
"6885","0","75","65","100","100","91","84.1","Good","2026-04-17 20:26:28"
"6886","0","74","65","100","100","91","83.85","Good","2026-04-17 20:26:59"
"6887","0","74","65","100","100","91","83.85","Good","2026-04-17 20:27:30"
"6888","0","75","65","100","100","91","84.1","Good","2026-04-17 20:28:01"
"6889","0","74","65","100","100","91","83.85","Good","2026-04-17 20:28:31"
"6890","0","74","65","100","100","91","83.85","Good","2026-04-17 20:29:02"
"6891","100","74","65","100","100","91","83.85","Good","2026-04-17 20:29:26"
"6892","100","74","65","100","100","91","83.85","Good","2026-04-17 20:29:31"
"6893","0","74","65","100","100","91","83.85","Good","2026-04-17 20:29:33"
"6894","100","72","65","100","100","91","83.35","Good","2026-04-17 20:29:38"
"6895","100","74","65","100","100","91","83.85","Good","2026-04-17 20:29:55"
"6896","0","74","65","100","100","92","83.95","Good","2026-04-17 20:30:04"
"6897","0","74","65","100","100","92","83.95","Good","2026-04-17 20:30:35"
"6898","0","74","65","100","100","92","83.95","Good","2026-04-17 20:31:06"
"6899","0","74","65","100","100","92","83.95","Good","2026-04-17 20:31:37"
"6900","0","74","65","100","100","92","83.95","Good","2026-04-17 20:32:08"
"6901","0","74","65","100","100","92","83.95","Good","2026-04-17 20:32:39"
"6902","0","74","65","100","100","92","83.95","Good","2026-04-17 20:33:10"
"6903","0","74","72","100","100","92","85.7","Good","2026-04-17 20:33:41"
"6904","0","74","72","100","100","92","85.7","Good","2026-04-17 20:34:11"
"6905","0","74","72","100","100","92","85.7","Good","2026-04-17 20:34:42"
"6906","0","74","79","100","100","92","87.45","Good","2026-04-17 20:35:13"
"6907","0","74","79","100","100","92","87.45","Good","2026-04-17 20:35:44"
"6908","0","74","79","100","100","92","87.45","Good","2026-04-17 20:36:15"
"6909","0","74","79","100","100","92","87.45","Good","2026-04-17 20:36:46"
"6910","0","74","79","100","100","92","87.45","Good","2026-04-17 20:37:17"
"6911","0","74","86","100","100","92","89.2","Good","2026-04-17 20:37:48"
"6912","0","74","86","100","100","92","89.2","Good","2026-04-17 20:38:19"
"6913","0","74","86","100","100","92","89.2","Good","2026-04-17 20:38:50"
