"id","pir_motion","light_level","temperature","humidity","noise_level","timestamp"
"7169","1","190","22","48","613","2026-04-17 22:19:26"
"7170","1","190","22","48","616","2026-04-17 22:19:37"
"7171","0","190","22","48","613","2026-04-17 22:19:47"
"7172","1","190","22","48","613","2026-04-17 22:19:52"
"7173","0","189","22","48","610","2026-04-17 22:20:18"
"7174","1","192","22","48","613","2026-04-17 22:20:42"
"7175","1","196","22","48","613","2026-04-17 22:20:49"
"7176","1","196","22","48","613","2026-04-17 22:20:49"
"7177","1","191","22","48","613","2026-04-17 22:20:56"
"7178","1","190","22","49","613","2026-04-17 22:21:08"
"7179","0","189","22","49","612","2026-04-17 22:21:20"
"7180","0","189","22","49","613","2026-04-17 22:21:51"
"7181","1","191","22","48","613","2026-04-17 22:22:02"
"7182","1","195","22","49","613","2026-04-17 22:22:14"
"7183","0","192","22","49","613","2026-04-17 22:22:21"
"7184","1","192","22","48","612","2026-04-17 22:22:26"
"7185","1","192","22","48","612","2026-04-17 22:22:38"
"7186","1","192","22","48","612","2026-04-17 22:22:50"
"7187","1","192","22","48","612","2026-04-17 22:22:52"
"7188","1","192","22","48","611","2026-04-17 22:23:02"
"7189","1","192","22","48","613","2026-04-17 22:23:11"
"7190","1","192","22","48","614","2026-04-17 22:23:21"
"7191","1","192","22","48","613","2026-04-17 22:23:23"
"7192","1","192","22","48","612","2026-04-17 22:23:33"
"7193","1","192","22","48","610","2026-04-17 22:23:47"
"7194","0","190","22","48","612","2026-04-17 22:23:54"
"7195","1","192","22","48","613","2026-04-17 22:23:59"
"7196","1","193","22","48","612","2026-04-17 22:24:11"
"7197","1","191","22","48","613","2026-04-17 22:24:23"
"7198","1","192","22","48","611","2026-04-17 22:24:25"
"7199","1","192","22","48","611","2026-04-17 22:24:35"
"7200","1","192","22","48","615","2026-04-17 22:24:54"
"7201","1","191","22","48","612","2026-04-17 22:24:56"
"7202","0","192","22","48","610","2026-04-17 22:25:27"
"7203","0","195","22","48","613","2026-04-17 22:25:58"
"7204","0","196","22","48","611","2026-04-17 22:26:29"
"7205","1","188","22","48","612","2026-04-17 22:26:55"
"7206","0","185","22","48","612","2026-04-17 22:27:00"
"7207","1","184","22","48","611","2026-04-17 22:27:04"
"7208","1","184","22","48","613","2026-04-17 22:27:16"
"7209","1","184","22","48","611","2026-04-17 22:27:26"
"7210","0","183","22","48","611","2026-04-17 22:27:31"
"7211","1","183","22","48","613","2026-04-17 22:27:38"
"7212","1","183","23","48","613","2026-04-17 22:27:47"
"7213","1","183","23","48","609","2026-04-17 22:27:54"
"7214","0","184","23","48","612","2026-04-17 22:28:02"
"7215","1","183","23","48","611","2026-04-17 22:28:09"
"7216","0","183","23","48","611","2026-04-17 22:28:32"
"7217","0","183","23","48","614","2026-04-17 22:29:03"
"7218","0","183","23","48","615","2026-04-17 22:29:34"
"7219","0","182","23","48","614","2026-04-17 22:30:05"
"7220","0","183","23","48","612","2026-04-17 22:30:36"
"7221","0","184","23","47","609","2026-04-17 22:31:07"
"7222","0","183","23","48","612","2026-04-17 22:31:38"
"7223","0","183","23","48","608","2026-04-17 22:32:09"
"7224","0","183","23","48","614","2026-04-17 22:32:40"
"7225","1","183","23","48","612","2026-04-17 22:32:49"
"7226","1","183","23","48","610","2026-04-17 22:33:01"
"7227","0","183","23","48","612","2026-04-17 22:33:11"
"7228","1","183","23","48","615","2026-04-17 22:33:13"
"7229","1","183","23","47","613","2026-04-17 22:33:22"
"7230","1","183","23","47","609","2026-04-17 22:33:34"
"7231","0","182","23","47","613","2026-04-17 22:33:41"
"7232","1","183","23","47","613","2026-04-17 22:33:53"
"7233","0","185","23","47","613","2026-04-17 22:34:12"
"7234","0","183","23","47","614","2026-04-17 22:34:43"
"7235","1","184","23","47","613","2026-04-17 22:34:48"
"7236","1","184","23","47","614","2026-04-17 22:35:00"
"7237","1","184","23","47","611","2026-04-17 22:35:12"
"7238","1","184","23","47","610","2026-04-17 22:35:14"
"7239","1","184","23","47","611","2026-04-17 22:35:24"
"7240","1","184","23","47","610","2026-04-17 22:35:33"
"7241","1","184","23","47","612","2026-04-17 22:35:43"
"7242","1","184","23","47","613","2026-04-17 22:35:45"
"7243","1","184","23","47","613","2026-04-17 22:35:55"
"7244","1","184","23","47","608","2026-04-17 22:36:07"
"7245","1","184","23","47","614","2026-04-17 22:36:14"
"7246","1","184","23","47","612","2026-04-17 22:36:16"
"7247","1","184","23","47","611","2026-04-17 22:36:26"
"7248","1","184","23","47","614","2026-04-17 22:36:35"
"7249","1","184","23","47","611","2026-04-17 22:36:45"
"7250","0","184","23","47","612","2026-04-17 22:36:47"
"7251","0","184","23","47","612","2026-04-17 22:37:18"
"7252","1","183","23","47","607","2026-04-17 22:37:49"
"7253","1","183","23","47","607","2026-04-17 22:37:49"
"7254","1","183","23","47","614","2026-04-17 22:37:58"
"7255","0","184","23","47","612","2026-04-17 22:38:20"
"7256","1","183","23","47","612","2026-04-17 22:38:29"
"7257","1","183","23","47","611","2026-04-17 22:38:36"
"7258","1","184","23","47","611","2026-04-17 22:38:46"
"7259","0","183","23","47","611","2026-04-17 22:38:51"
"7260","1","183","23","47","610","2026-04-17 22:38:53"
"7261","0","182","23","47","611","2026-04-17 22:39:22"
"7262","0","180","23","47","611","2026-04-17 22:39:52"
"7263","0","180","23","47","610","2026-04-17 22:40:23"
"7264","0","180","23","47","611","2026-04-17 22:40:54"
"7265","0","180","23","47","612","2026-04-17 22:41:25"
"7266","1","180","23","47","610","2026-04-17 22:41:47"
"7267","1","180","23","47","612","2026-04-17 22:41:56"
"7268","1","180","23","47","612","2026-04-17 22:41:56"
"7269","1","180","23","47","613","2026-04-17 22:42:08"
"7270","1","180","23","47","612","2026-04-17 22:42:17"
"7271","0","179","23","47","612","2026-04-17 22:42:27"
"7272","1","180","23","47","611","2026-04-17 22:42:46"
"7273","1","180","23","47","615","2026-04-17 22:42:56"
"7274","0","180","23","47","612","2026-04-17 22:42:58"
"7275","0","180","23","47","611","2026-04-17 22:43:29"
"7276","0","181","23","47","613","2026-04-17 22:44:00"
"7277","0","181","23","47","615","2026-04-17 22:44:31"
"7278","0","181","23","47","611","2026-04-17 22:45:01"
"7279","0","183","23","47","610","2026-04-17 22:45:32"
"7280","0","182","23","47","611","2026-04-17 22:46:03"
"7281","0","182","23","47","606","2026-04-17 22:46:34"
"7282","0","182","23","47","611","2026-04-17 22:47:05"
"7283","0","181","23","47","611","2026-04-17 22:47:36"
"7284","0","182","23","47","613","2026-04-17 22:48:07"
"7285","0","183","23","47","612","2026-04-17 22:48:38"
"7286","0","182","23","47","612","2026-04-17 22:49:09"
"7287","0","182","23","47","609","2026-04-17 22:49:40"
"7288","0","181","23","47","613","2026-04-17 22:50:11"
"7289","0","182","23","47","611","2026-04-17 22:50:41"
"7290","0","183","23","47","612","2026-04-17 22:51:12"
"7291","0","183","23","47","611","2026-04-17 22:51:43"
"7292","1","181","23","47","611","2026-04-17 22:51:50"
"7293","1","183","23","47","612","2026-04-17 22:52:00"
"7294","0","182","23","47","612","2026-04-17 22:52:14"
"7295","1","183","23","47","612","2026-04-17 22:52:21"
"7296","1","182","23","47","614","2026-04-17 22:52:31"
"7297","1","183","23","47","609","2026-04-17 22:52:43"
"7298","1","183","23","47","614","2026-04-17 22:52:45"
"7299","1","184","23","47","610","2026-04-17 22:52:55"
"7300","1","183","23","47","611","2026-04-17 22:53:04"
"7301","1","184","23","47","612","2026-04-17 22:53:16"
"7302","1","184","23","47","612","2026-04-17 22:53:16"
"7303","1","184","23","47","613","2026-04-17 22:53:28"
"7304","1","183","23","47","613","2026-04-17 22:53:37"
"7305","0","183","23","47","612","2026-04-17 22:53:47"
"7306","1","183","23","47","612","2026-04-17 22:53:49"
"7307","1","183","23","47","611","2026-04-17 22:53:54"
"7308","0","183","23","47","611","2026-04-17 22:54:18"
"7309","0","184","23","47","612","2026-04-17 22:54:49"
"7310","0","182","23","47","612","2026-04-17 22:55:20"
"7311","0","184","22","47","612","2026-04-17 22:55:51"
"7312","0","184","22","47","613","2026-04-17 22:56:21"
"7313","0","184","22","47","614","2026-04-17 22:56:52"
"7314","0","184","22","47","614","2026-04-17 22:57:23"
"7315","0","184","22","47","611","2026-04-17 22:57:54"
"7316","0","183","22","47","612","2026-04-17 22:58:25"
"7317","0","184","22","47","611","2026-04-17 22:58:56"
"7318","0","183","22","47","611","2026-04-17 22:59:27"
"7319","1","184","22","47","613","2026-04-17 22:59:48"
"7320","1","184","22","47","611","2026-04-17 22:59:55"
"7321","0","183","22","47","609","2026-04-17 22:59:58"
"7322","1","183","22","47","615","2026-04-17 23:00:05"
"7323","1","183","22","47","613","2026-04-17 23:00:17"
"7324","1","183","22","47","612","2026-04-17 23:00:29"
"7325","1","183","22","47","612","2026-04-17 23:00:29"
"7326","1","183","22","47","610","2026-04-17 23:00:43"
"7327","0","183","22","47","611","2026-04-17 23:01:00"
"7328","0","183","22","47","613","2026-04-17 23:01:31"
"7329","0","183","22","47","611","2026-04-17 23:02:01"
"7330","0","183","22","47","613","2026-04-17 23:02:32"
"7331","1","182","22","47","611","2026-04-17 23:02:39"
"7332","1","177","22","47","612","2026-04-17 23:02:49"
"7333","1","176","22","47","612","2026-04-17 23:02:58"
"7334","0","175","22","47","612","2026-04-17 23:03:03"
"7335","1","176","22","47","612","2026-04-17 23:03:08"
"7336","1","176","22","47","614","2026-04-17 23:03:22"
"7337","1","176","22","47","610","2026-04-17 23:03:34"
"7338","1","176","22","47","610","2026-04-17 23:03:34"
"7339","1","176","22","47","613","2026-04-17 23:03:44"
"7340","1","175","22","47","613","2026-04-17 23:03:56"
"7341","0","176","22","47","612","2026-04-17 23:04:05"
"7342","1","176","22","47","613","2026-04-17 23:04:07"
"7343","1","174","22","47","611","2026-04-17 23:04:19"
"7344","1","176","22","47","613","2026-04-17 23:04:34"
"7345","0","176","22","47","611","2026-04-17 23:04:36"
"7346","1","176","22","47","612","2026-04-17 23:04:46"
"7347","1","177","22","47","612","2026-04-17 23:04:55"
"7348","0","176","22","47","611","2026-04-17 23:05:07"
"7349","1","176","22","47","612","2026-04-17 23:05:09"
"7350","1","176","22","47","610","2026-04-17 23:05:21"
"7351","1","175","22","47","612","2026-04-17 23:05:33"
"7352","0","175","22","47","614","2026-04-17 23:05:38"
"7353","1","176","22","47","612","2026-04-17 23:05:45"
"7354","1","176","22","47","614","2026-04-17 23:05:57"
"7355","0","176","22","47","614","2026-04-17 23:06:09"
"7356","1","174","22","47","612","2026-04-17 23:06:11"
"7357","1","176","22","47","610","2026-04-17 23:06:23"
"7358","1","175","22","47","611","2026-04-17 23:06:35"
"7359","0","175","22","47","611","2026-04-17 23:06:40"
"7360","1","177","22","47","610","2026-04-17 23:06:47"
"7361","1","176","22","47","613","2026-04-17 23:06:59"
"7362","0","174","22","47","612","2026-04-17 23:07:11"
"7363","0","175","22","47","613","2026-04-17 23:07:42"
"7364","0","175","22","47","612","2026-04-17 23:08:12"
"7365","0","174","22","47","613","2026-04-17 23:08:43"
"7366","0","175","22","47","612","2026-04-17 23:09:14"
"7367","0","175","22","47","613","2026-04-17 23:09:45"
"7368","0","178","22","47","613","2026-04-17 23:10:16"
"7369","1","178","22","47","613","2026-04-17 23:10:21"
"7370","1","176","22","47","612","2026-04-17 23:10:30"
"7371","1","176","22","48","614","2026-04-17 23:10:40"
"7372","0","176","22","48","614","2026-04-17 23:10:47"
"7373","1","177","22","48","614","2026-04-17 23:10:52"
"7374","1","177","22","47","613","2026-04-17 23:11:04"
"7375","1","175","22","47","614","2026-04-17 23:11:15"
"7376","0","176","22","47","615","2026-04-17 23:11:18"
"7377","1","176","22","48","614","2026-04-17 23:11:27"
"7378","1","176","22","48","614","2026-04-17 23:11:37"
"7379","1","175","22","48","613","2026-04-17 23:11:49"
"7380","1","175","22","48","613","2026-04-17 23:11:49"
"7381","1","176","22","48","614","2026-04-17 23:11:58"
"7382","0","174","22","48","612","2026-04-17 23:12:20"
"7383","0","176","22","47","614","2026-04-17 23:12:51"
"7384","1","163","22","48","614","2026-04-17 23:13:19"
"7385","1","176","22","48","612","2026-04-17 23:13:22"
"7386","1","176","22","48","613","2026-04-17 23:13:33"
"7387","1","176","22","48","612","2026-04-17 23:13:38"
"7388","0","180","22","47","615","2026-04-17 23:13:52"
"7389","1","173","22","47","612","2026-04-17 23:14:00"
"7390","1","174","22","48","612","2026-04-17 23:14:11"
"7391","0","174","22","48","612","2026-04-17 23:14:23"
"7392","1","174","22","48","612","2026-04-17 23:14:26"
"7393","1","174","22","48","613","2026-04-17 23:14:38"
"7394","1","174","22","48","614","2026-04-17 23:14:50"
"7395","0","174","22","48","612","2026-04-17 23:14:54"
"7396","0","173","22","49","613","2026-04-17 23:15:25"
"7397","0","168","22","49","610","2026-04-17 23:15:56"
"7398","1","244","22","49","611","2026-04-17 23:16:27"
"7399","1","244","22","49","611","2026-04-17 23:16:27"
"7400","1","126","22","49","610","2026-04-17 23:16:34"
"7401","1","128","22","49","611","2026-04-17 23:16:58"
"7402","1","128","22","49","611","2026-04-17 23:16:58"
"7403","1","126","22","49","613","2026-04-17 23:17:10"
"7404","1","126","22","49","614","2026-04-17 23:17:22"
"7405","0","126","22","49","612","2026-04-17 23:17:29"
"7406","1","126","22","49","612","2026-04-17 23:17:34"
"7407","1","126","22","49","612","2026-04-17 23:17:45"
"7408","1","126","22","48","612","2026-04-17 23:17:57"
"7409","1","126","22","48","612","2026-04-17 23:18:00"
"7410","1","126","22","48","613","2026-04-17 23:18:09"
"7411","1","126","22","48","614","2026-04-17 23:18:24"
"7412","0","126","22","48","613","2026-04-17 23:18:31"
"7413","1","126","22","48","611","2026-04-17 23:18:35"
"7414","1","126","22","48","611","2026-04-17 23:18:50"
"7415","1","126","22","48","611","2026-04-17 23:19:02"
"7416","1","126","22","48","611","2026-04-17 23:19:02"
"7417","0","126","22","48","612","2026-04-17 23:19:32"
"7418","0","126","22","48","613","2026-04-17 23:20:03"
"7419","0","126","22","48","612","2026-04-17 23:20:34"
"7420","0","126","22","48","613","2026-04-17 23:21:05"
"7421","0","126","22","48","611","2026-04-17 23:21:36"
"7422","0","126","22","48","612","2026-04-17 23:22:07"
"7423","0","126","22","48","611","2026-04-17 23:22:38"
"7424","1","126","22","48","617","2026-04-17 23:23:02"
"7425","0","126","22","48","614","2026-04-17 23:23:09"
"7426","1","126","22","48","612","2026-04-17 23:23:14"
"7427","1","126","22","48","612","2026-04-17 23:23:25"
"7428","1","126","22","48","614","2026-04-17 23:23:40"
"7429","1","126","22","48","614","2026-04-17 23:23:40"
"7430","1","127","22","48","612","2026-04-17 23:23:47"
"7431","1","126","22","48","611","2026-04-17 23:23:56"
"7432","1","126","22","48","613","2026-04-17 23:24:08"
"7433","1","126","22","48","611","2026-04-17 23:24:11"
"7434","1","126","22","48","611","2026-04-17 23:24:20"
"7435","1","127","22","48","613","2026-04-17 23:24:34"
"7436","0","126","22","48","613","2026-04-17 23:24:42"
"7437","0","126","22","48","612","2026-04-17 23:25:12"
"7438","0","126","22","48","613","2026-04-17 23:25:43"
"7439","0","126","22","48","613","2026-04-17 23:26:14"
"7440","0","126","22","48","610","2026-04-17 23:26:45"
"7441","0","126","22","48","614","2026-04-17 23:27:16"
"7442","0","126","22","48","614","2026-04-17 23:27:47"
"7443","0","126","22","48","614","2026-04-17 23:28:18"
"7444","0","127","22","48","613","2026-04-17 23:28:49"
"7445","0","126","22","48","613","2026-04-17 23:29:20"
"7446","0","126","22","48","613","2026-04-17 23:29:51"
"7447","0","126","22","48","610","2026-04-17 23:30:21"
"7448","0","126","22","48","614","2026-04-17 23:30:52"
"7449","0","126","22","48","613","2026-04-17 23:31:23"
"7450","0","126","22","48","613","2026-04-17 23:31:54"
"7451","0","126","22","48","614","2026-04-17 23:32:25"
"7452","0","126","22","48","611","2026-04-17 23:32:56"
"7453","0","126","22","48","612","2026-04-17 23:33:27"
"7454","0","126","22","48","614","2026-04-17 23:33:58"
"7455","0","127","22","48","613","2026-04-17 23:34:29"
"7456","0","126","22","48","613","2026-04-17 23:35:00"
"7457","0","126","22","47","612","2026-04-17 23:35:30"
"7458","0","126","22","48","612","2026-04-17 23:36:01"
"7459","0","126","22","47","609","2026-04-17 23:36:32"
"7460","0","126","22","47","610","2026-04-17 23:37:03"
"7461","0","128","22","47","613","2026-04-17 23:37:34"
"7462","0","126","22","47","612","2026-04-17 23:38:05"
"7463","0","127","22","47","613","2026-04-17 23:38:36"
"7464","0","126","22","47","615","2026-04-17 23:39:07"
"7465","0","126","22","47","607","2026-04-17 23:39:38"
"7466","0","126","22","47","608","2026-04-17 23:40:09"
"7467","0","126","22","47","612","2026-04-17 23:40:39"
"7468","0","126","22","47","612","2026-04-17 23:41:10"
"7469","0","126","22","47","613","2026-04-17 23:41:41"
"7470","0","127","22","47","613","2026-04-17 23:42:12"
"7471","0","126","22","47","612","2026-04-17 23:42:43"
"7472","0","126","22","47","613","2026-04-17 23:43:14"
"7473","0","127","22","47","613","2026-04-17 23:43:45"
"7474","0","126","22","47","612","2026-04-17 23:44:16"
"7475","0","127","22","47","615","2026-04-17 23:44:47"
"7476","0","126","22","47","613","2026-04-17 23:45:18"
"7477","0","127","22","47","613","2026-04-17 23:45:48"
"7478","0","126","22","47","614","2026-04-17 23:46:19"
"7479","0","126","22","47","612","2026-04-17 23:46:50"
"7480","0","127","22","47","614","2026-04-17 23:47:21"
"7481","0","126","22","47","614","2026-04-17 23:47:52"
"7482","0","126","22","47","615","2026-04-17 23:48:23"
"7483","0","126","22","48","614","2026-04-17 23:48:54"
"7484","0","127","22","48","613","2026-04-17 23:49:25"
"7485","0","126","22","48","613","2026-04-17 23:49:56"
"7486","0","127","22","48","613","2026-04-17 23:50:27"
"7487","0","126","22","48","613","2026-04-17 23:50:58"
"7488","0","127","22","48","614","2026-04-17 23:51:28"
"7489","0","127","22","48","614","2026-04-17 23:51:59"
"7490","0","126","22","48","613","2026-04-17 23:52:30"
"7491","0","126","22","48","611","2026-04-17 23:53:01"
"7492","0","126","22","48","614","2026-04-17 23:53:32"
"7493","0","127","22","48","613","2026-04-17 23:54:03"
"7494","0","126","22","48","611","2026-04-17 23:54:34"
"7495","0","126","22","48","613","2026-04-17 23:55:05"
"7496","0","127","22","48","614","2026-04-17 23:55:36"
"7497","0","127","22","48","612","2026-04-17 23:56:07"
"7498","0","127","22","48","611","2026-04-17 23:56:37"
"7499","0","126","22","48","612","2026-04-17 23:57:08"
"7500","0","126","22","48","611","2026-04-17 23:57:39"
"7501","0","126","22","48","612","2026-04-17 23:58:10"
"7502","0","126","22","48","613","2026-04-17 23:58:41"
"7503","0","126","22","48","614","2026-04-17 23:59:12"
"7504","0","127","22","48","612","2026-04-17 23:59:43"
"7505","0","127","22","48","613","2026-04-18 00:00:14"
"7506","0","126","22","48","613","2026-04-18 00:00:45"
"7507","0","126","22","48","612","2026-04-18 00:01:16"
"7508","0","126","22","48","613","2026-04-18 00:01:46"
"7509","0","126","22","48","613","2026-04-18 00:02:17"
"7510","0","126","22","48","611","2026-04-18 00:02:48"
"7511","0","127","22","48","614","2026-04-18 00:03:19"
"7512","0","127","22","48","609","2026-04-18 00:03:50"
"7513","0","126","22","48","611","2026-04-18 00:04:21"
"7514","0","127","22","49","613","2026-04-18 00:04:52"
"7515","0","127","22","49","611","2026-04-18 00:05:23"
"7516","0","126","22","49","612","2026-04-18 00:05:54"
"7517","0","126","22","49","612","2026-04-18 00:06:25"
"7518","0","127","22","49","614","2026-04-18 00:06:55"
"7519","0","127","22","49","613","2026-04-18 00:07:26"
"7520","0","127","22","49","612","2026-04-18 00:07:57"
"7521","0","127","22","49","611","2026-04-18 00:08:28"
"7522","0","127","22","49","612","2026-04-18 00:08:59"
"7523","0","126","22","49","614","2026-04-18 00:09:30"
"7524","0","127","22","49","614","2026-04-18 00:10:01"
"7525","0","127","22","49","613","2026-04-18 00:10:32"
"7526","0","127","22","49","612","2026-04-18 00:11:03"
"7527","0","127","22","49","612","2026-04-18 00:11:34"
"7528","0","127","22","49","613","2026-04-18 00:12:04"
"7529","0","127","22","49","613","2026-04-18 00:12:35"
"7530","0","127","22","49","613","2026-04-18 00:13:06"
"7531","0","127","22","49","613","2026-04-18 00:13:37"
"7532","0","126","22","49","611","2026-04-18 00:14:08"
"7533","0","127","22","49","612","2026-04-18 00:14:39"
"7534","0","127","22","49","612","2026-04-18 00:15:10"
"7535","0","127","22","49","613","2026-04-18 00:15:41"
"7536","0","127","22","49","612","2026-04-18 00:16:12"
"7537","0","127","22","49","613","2026-04-18 00:16:43"
"7538","0","127","22","49","615","2026-04-18 00:17:13"
"7539","0","127","22","49","612","2026-04-18 00:17:44"
"7540","0","127","22","49","611","2026-04-18 00:18:15"
"7541","0","127","22","50","613","2026-04-18 00:18:46"
"7542","0","127","22","50","612","2026-04-18 00:19:17"
"7543","0","127","22","50","609","2026-04-18 00:19:48"
"7544","0","127","22","50","613","2026-04-18 00:20:19"
"7545","1","127","22","50","610","2026-04-18 00:20:36"
"7546","1","126","22","50","612","2026-04-18 00:20:47"
"7547","1","127","22","50","613","2026-04-18 00:20:50"
"7548","0","126","22","50","613","2026-04-18 00:21:21"
"7549","0","127","22","50","612","2026-04-18 00:21:52"
"7550","0","127","22","50","612","2026-04-18 00:22:22"
"7551","0","127","22","50","612","2026-04-18 00:22:53"
"7552","1","127","22","50","611","2026-04-18 00:23:17"
"7553","0","128","22","50","612","2026-04-18 00:23:24"
"7554","1","127","22","50","615","2026-04-18 00:23:29"
"7555","1","127","22","50","613","2026-04-18 00:23:41"
"7556","1","128","22","50","613","2026-04-18 00:23:53"
"7557","0","127","22","50","614","2026-04-18 00:23:55"
"7558","1","127","22","50","612","2026-04-18 00:24:05"
"7559","1","128","22","50","612","2026-04-18 00:24:17"
"7560","0","127","22","50","612","2026-04-18 00:24:26"
"7561","1","128","22","50","612","2026-04-18 00:24:29"
"7562","1","127","22","50","613","2026-04-18 00:24:38"
"7563","1","127","22","50","614","2026-04-18 00:24:57"
"7564","1","127","22","50","614","2026-04-18 00:24:57"
"7565","1","127","22","51","614","2026-04-18 00:25:09"
"7566","1","128","22","51","614","2026-04-18 00:25:21"
"7567","0","128","22","51","613","2026-04-18 00:25:28"
"7568","0","128","22","51","613","2026-04-18 00:25:59"
"7569","0","128","22","51","615","2026-04-18 00:26:30"
"7570","0","128","22","51","613","2026-04-18 00:27:01"
"7571","0","126","22","51","612","2026-04-18 00:27:32"
"7572","0","128","22","51","612","2026-04-18 00:28:02"
"7573","0","128","22","51","613","2026-04-18 00:28:33"
"7574","0","128","22","51","612","2026-04-18 00:29:04"
"7575","0","127","22","51","610","2026-04-18 00:29:35"
"7576","0","127","22","51","614","2026-04-18 00:30:06"
"7577","0","127","22","51","612","2026-04-18 00:30:37"
"7578","0","128","22","51","611","2026-04-18 00:31:08"
"7579","0","127","22","51","612","2026-04-18 00:31:39"
"7580","0","128","22","51","613","2026-04-18 00:32:10"
"7581","0","128","22","51","613","2026-04-18 00:32:41"
"7582","0","128","22","51","612","2026-04-18 00:33:12"
"7583","0","127","22","51","613","2026-04-18 00:33:42"
"7584","0","128","22","51","612","2026-04-18 00:34:13"
"7585","0","128","22","51","612","2026-04-18 00:34:44"
"7586","0","128","22","51","613","2026-04-18 00:35:15"
"7587","0","127","22","51","612","2026-04-18 00:35:46"
"7588","0","128","22","51","607","2026-04-18 00:36:17"
"7589","0","128","22","51","610","2026-04-18 00:36:48"
"7590","0","127","22","52","611","2026-04-18 00:37:19"
"7591","0","128","22","52","612","2026-04-18 00:37:50"
"7592","0","127","22","52","613","2026-04-18 00:38:21"
"7593","0","128","22","52","612","2026-04-18 00:38:51"
"7594","0","127","22","52","612","2026-04-18 00:39:22"
"7595","0","128","22","52","611","2026-04-18 00:39:53"
"7596","0","128","22","52","614","2026-04-18 00:40:24"
"7597","0","128","22","52","612","2026-04-18 00:40:55"
"7598","0","129","22","52","612","2026-04-18 00:41:26"
"7599","0","127","22","52","611","2026-04-18 00:41:57"
"7600","0","128","22","52","612","2026-04-18 00:42:28"
"7601","0","127","22","52","611","2026-04-18 00:42:59"
"7602","0","127","22","52","607","2026-04-18 00:43:30"
"7603","0","127","22","52","610","2026-04-18 00:44:00"
"7604","0","128","22","52","611","2026-04-18 00:44:31"
"7605","0","128","22","52","612","2026-04-18 00:45:02"
"7606","0","129","22","52","612","2026-04-18 00:45:33"
"7607","1","128","22","52","613","2026-04-18 00:45:38"
"7608","1","129","22","52","611","2026-04-18 00:45:47"
"7609","1","129","22","52","608","2026-04-18 00:45:59"
"7610","0","129","22","52","613","2026-04-18 00:46:04"
"7611","1","129","22","52","615","2026-04-18 00:46:09"
"7612","1","129","22","52","611","2026-04-18 00:46:21"
"7613","1","128","22","52","609","2026-04-18 00:46:33"
"7614","0","129","22","52","612","2026-04-18 00:46:35"
"7615","1","129","22","52","612","2026-04-18 00:46:37"
"7616","1","129","22","52","614","2026-04-18 00:46:49"
"7617","1","128","22","52","612","2026-04-18 00:47:01"
"7618","0","129","22","52","610","2026-04-18 00:47:06"
"7619","1","129","22","52","613","2026-04-18 00:47:13"
"7620","1","127","23","52","611","2026-04-18 00:47:23"
"7621","1","129","23","52","609","2026-04-18 00:47:30"
"7622","0","129","23","51","606","2026-04-18 00:47:37"
"7623","1","128","23","51","607","2026-04-18 00:47:39"
"7624","1","129","23","51","611","2026-04-18 00:47:49"
"7625","1","128","23","51","607","2026-04-18 00:48:03"
"7626","0","129","23","51","610","2026-04-18 00:48:08"
"7627","1","129","23","51","611","2026-04-18 00:48:10"
"7628","1","128","23","51","608","2026-04-18 00:48:22"
"7629","1","129","23","51","613","2026-04-18 00:48:32"
"7630","0","129","23","51","612","2026-04-18 00:48:39"
"7631","1","129","23","51","613","2026-04-18 00:48:41"
"7632","1","129","23","51","609","2026-04-18 00:48:51"
"7633","1","128","23","51","610","2026-04-18 00:49:03"
"7634","0","129","23","51","608","2026-04-18 00:49:10"
"7635","1","128","23","51","607","2026-04-18 00:49:12"
"7636","1","128","23","50","613","2026-04-18 00:49:29"
"7637","1","129","23","50","612","2026-04-18 00:49:38"
"7638","1","129","23","50","612","2026-04-18 00:49:41"
"7639","1","129","23","50","606","2026-04-18 00:49:50"
"7640","0","129","23","50","610","2026-04-18 00:50:11"
"7641","1","129","23","50","604","2026-04-18 00:50:21"
"7642","1","129","23","50","610","2026-04-18 00:50:31"
"7643","1","129","23","50","606","2026-04-18 00:50:40"
"7644","1","129","23","50","609","2026-04-18 00:50:42"
"7645","1","129","23","50","611","2026-04-18 00:50:50"
"7646","1","129","23","50","612","2026-04-18 00:51:06"
"7647","0","128","23","50","611","2026-04-18 00:51:13"
"7648","1","129","23","50","608","2026-04-18 00:51:16"
"7649","1","128","23","50","612","2026-04-18 00:51:25"
"7650","1","128","23","50","611","2026-04-18 00:51:37"
"7651","0","128","23","50","607","2026-04-18 00:51:44"
"7652","1","128","23","50","610","2026-04-18 00:51:49"
"7653","1","128","23","50","611","2026-04-18 00:51:59"
"7654","1","127","23","50","607","2026-04-18 00:52:10"
"7655","0","130","23","50","611","2026-04-18 00:52:15"
"7656","1","127","23","50","612","2026-04-18 00:52:20"
"7657","1","128","23","50","611","2026-04-18 00:52:29"
"7658","1","128","23","49","609","2026-04-18 00:52:46"
"7659","1","128","23","49","609","2026-04-18 00:52:46"
"7660","1","128","23","49","610","2026-04-18 00:52:53"
"7661","1","128","23","49","612","2026-04-18 00:53:10"
"7662","0","128","23","49","608","2026-04-18 00:53:17"
"7663","1","127","23","49","610","2026-04-18 00:53:19"
"7664","1","128","23","49","610","2026-04-18 00:53:29"
"7665","1","128","23","49","612","2026-04-18 00:53:43"
"7666","0","128","23","49","609","2026-04-18 00:53:48"
